"Persons Aged 15 Years and Over Place of Work","Ellenbrook","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ellenbrook","Total",5281
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Employee",218
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Owner manager of incorporated enterprise with employees",38
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Owner manager of incorporated enterprise without employees",30
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Owner manager of unincorporated enterprise with employees",17
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Owner manager of unincorporated enterprise without employees",86
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Contributing family worker",56
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Not stated",3
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Gidgegannup","Total",450
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Employee",5374
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Owner manager of incorporated enterprise with employees",85
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Owner manager of incorporated enterprise without employees",92
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Owner manager of unincorporated enterprise with employees",29
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Owner manager of unincorporated enterprise without employees",164
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Contributing family worker",15
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Not stated",46
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Hazelmere - Guildford","Total",5801
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Employee",1040
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Owner manager of incorporated enterprise with employees",38
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Owner manager of incorporated enterprise without employees",20
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Owner manager of unincorporated enterprise with employees",34
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Owner manager of unincorporated enterprise without employees",155
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Contributing family worker",29
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Not stated",13
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Lockridge - Kiara","Total",1342
"Persons Aged 15 Years and Over Place of Work","Malaga","Employee",13545
"Persons Aged 15 Years and Over Place of Work","Malaga","Owner manager of incorporated enterprise with employees",1195
"Persons Aged 15 Years and Over Place of Work","Malaga","Owner manager of incorporated enterprise without employees",229
"Persons Aged 15 Years and Over Place of Work","Malaga","Owner manager of incorporated enterprise - employees not stated",9
"Persons Aged 15 Years and Over Place of Work","Malaga","Owner manager of unincorporated enterprise with employees",272
"Persons Aged 15 Years and Over Place of Work","Malaga","Owner manager of unincorporated enterprise without employees",401
"Persons Aged 15 Years and Over Place of Work","Malaga","Owner manager of unincorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Malaga","Contributing family worker",181
"Persons Aged 15 Years and Over Place of Work","Malaga","Not stated",134
"Persons Aged 15 Years and Over Place of Work","Malaga","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Malaga","Total",15969
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Employee",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Owner manager of incorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Owner manager of incorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Owner manager of unincorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Owner manager of unincorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Contributing family worker",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Melaleuca - Lexia","Total",0
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Employee",1905
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Owner manager of incorporated enterprise with employees",70
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Owner manager of incorporated enterprise without employees",30
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Owner manager of unincorporated enterprise with employees",33
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Owner manager of unincorporated enterprise without employees",112
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Contributing family worker",67
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Not stated",14
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Middle Swan - Herne Hill","Total",2228
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Employee",13262
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Owner manager of incorporated enterprise with employees",432
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Owner manager of incorporated enterprise without employees",103
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Owner manager of incorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Owner manager of unincorporated enterprise with employees",208
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Owner manager of unincorporated enterprise without employees",342
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Contributing family worker",121
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Not stated",92
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Midland - Guildford","Total",14572
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Employee",360
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Owner manager of incorporated enterprise with employees",19
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Owner manager of incorporated enterprise without employees",18
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Owner manager of unincorporated enterprise with employees",7
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Owner manager of unincorporated enterprise without employees",70
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Owner manager of unincorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Contributing family worker",6
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Not stated",5
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Stratton - Jane Brook","Total",502
"Persons Aged 15 Years and Over Place of Work","The Vines","Employee",877
"Persons Aged 15 Years and Over Place of Work","The Vines","Owner manager of incorporated enterprise with employees",101
"Persons Aged 15 Years and Over Place of Work","The Vines","Owner manager of incorporated enterprise without employees",76
"Persons Aged 15 Years and Over Place of Work","The Vines","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","The Vines","Owner manager of unincorporated enterprise with employees",51
"Persons Aged 15 Years and Over Place of Work","The Vines","Owner manager of unincorporated enterprise without employees",196
"Persons Aged 15 Years and Over Place of Work","The Vines","Owner manager of unincorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","The Vines","Contributing family worker",77
"Persons Aged 15 Years and Over Place of Work","The Vines","Not stated",10
"Persons Aged 15 Years and Over Place of Work","The Vines","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","The Vines","Total",1395
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Employee",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Owner manager of incorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Owner manager of incorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Owner manager of unincorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Owner manager of unincorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Contributing family worker",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Not stated",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Walyunga National Park","Total",0
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Employee",1553
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Owner manager of incorporated enterprise with employees",48
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Owner manager of incorporated enterprise without employees",50
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Owner manager of unincorporated enterprise with employees",44
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Owner manager of unincorporated enterprise without employees",171
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Contributing family worker",23
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Not stated",16
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Craigie - Beldon","Total",1904
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Employee",1891
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Owner manager of incorporated enterprise with employees",117
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Owner manager of incorporated enterprise without employees",86
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Owner manager of unincorporated enterprise with employees",50
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Owner manager of unincorporated enterprise without employees",258
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Owner manager of unincorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Contributing family worker",43
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Not stated",28
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Currambine - Kinross","Total",2470
"Persons Aged 15 Years and Over Place of Work","Duncraig","Employee",2519
"Persons Aged 15 Years and Over Place of Work","Duncraig","Owner manager of incorporated enterprise with employees",195
"Persons Aged 15 Years and Over Place of Work","Duncraig","Owner manager of incorporated enterprise without employees",157
"Persons Aged 15 Years and Over Place of Work","Duncraig","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Duncraig","Owner manager of unincorporated enterprise with employees",95
"Persons Aged 15 Years and Over Place of Work","Duncraig","Owner manager of unincorporated enterprise without employees",321
"Persons Aged 15 Years and Over Place of Work","Duncraig","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Duncraig","Contributing family worker",67
"Persons Aged 15 Years and Over Place of Work","Duncraig","Not stated",24
"Persons Aged 15 Years and Over Place of Work","Duncraig","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Duncraig","Total",3384
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Employee",3092
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Owner manager of incorporated enterprise with employees",146
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Owner manager of incorporated enterprise without employees",83
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Owner manager of unincorporated enterprise with employees",83
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Owner manager of unincorporated enterprise without employees",303
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Contributing family worker",63
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Not stated",30
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Greenwood - Warwick","Total",3812
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Employee",686
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Owner manager of incorporated enterprise with employees",60
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Owner manager of incorporated enterprise without employees",62
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Owner manager of unincorporated enterprise with employees",48
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Owner manager of unincorporated enterprise without employees",204
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Contributing family worker",29
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Not stated",10
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Heathridge - Connolly","Total",1095
"Persons Aged 15 Years and Over Place of Work","Hillarys","Employee",3822
"Persons Aged 15 Years and Over Place of Work","Hillarys","Owner manager of incorporated enterprise with employees",226
"Persons Aged 15 Years and Over Place of Work","Hillarys","Owner manager of incorporated enterprise without employees",135
"Persons Aged 15 Years and Over Place of Work","Hillarys","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Hillarys","Owner manager of unincorporated enterprise with employees",71
"Persons Aged 15 Years and Over Place of Work","Hillarys","Owner manager of unincorporated enterprise without employees",251
"Persons Aged 15 Years and Over Place of Work","Hillarys","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Hillarys","Contributing family worker",81
"Persons Aged 15 Years and Over Place of Work","Hillarys","Not stated",22
"Persons Aged 15 Years and Over Place of Work","Hillarys","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Hillarys","Total",4621
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Employee",230
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Owner manager of incorporated enterprise with employees",65
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Owner manager of incorporated enterprise without employees",65
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Owner manager of unincorporated enterprise with employees",38
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Owner manager of unincorporated enterprise without employees",175
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Contributing family worker",33
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Not stated",5
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Iluka - Burns Beach","Total",624
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Employee",17010
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Owner manager of incorporated enterprise with employees",494
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Owner manager of incorporated enterprise without employees",164
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Owner manager of incorporated enterprise - employees not stated",7
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Owner manager of unincorporated enterprise with employees",182
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Owner manager of unincorporated enterprise without employees",464
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Owner manager of unincorporated enterprise - employees not stated",8
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Contributing family worker",106
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Not stated",109
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Joondalup - Edgewater","Total",18542
"Persons Aged 15 Years and Over Place of Work","Kingsley","Employee",1556
"Persons Aged 15 Years and Over Place of Work","Kingsley","Owner manager of incorporated enterprise with employees",85
"Persons Aged 15 Years and Over Place of Work","Kingsley","Owner manager of incorporated enterprise without employees",83
"Persons Aged 15 Years and Over Place of Work","Kingsley","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Kingsley","Owner manager of unincorporated enterprise with employees",60
"Persons Aged 15 Years and Over Place of Work","Kingsley","Owner manager of unincorporated enterprise without employees",243
"Persons Aged 15 Years and Over Place of Work","Kingsley","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Kingsley","Contributing family worker",31
"Persons Aged 15 Years and Over Place of Work","Kingsley","Not stated",25
"Persons Aged 15 Years and Over Place of Work","Kingsley","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Kingsley","Total",2074
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Employee",802
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Owner manager of incorporated enterprise with employees",94
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Owner manager of incorporated enterprise without employees",97
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Owner manager of incorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Owner manager of unincorporated enterprise with employees",46
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Owner manager of unincorporated enterprise without employees",256
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Contributing family worker",47
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Not stated",11
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Mullaloo - Kallaroo","Total",1360
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Employee",1113
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Owner manager of incorporated enterprise with employees",83
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Owner manager of incorporated enterprise without employees",71
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Owner manager of unincorporated enterprise with employees",35
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Owner manager of unincorporated enterprise without employees",175
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Contributing family worker",31
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Not stated",8
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ocean Reef","Total",1519
"Persons Aged 15 Years and Over Place of Work","Padbury","Employee",1187
"Persons Aged 15 Years and Over Place of Work","Padbury","Owner manager of incorporated enterprise with employees",50
"Persons Aged 15 Years and Over Place of Work","Padbury","Owner manager of incorporated enterprise without employees",50
"Persons Aged 15 Years and Over Place of Work","Padbury","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Padbury","Owner manager of unincorporated enterprise with employees",43
"Persons Aged 15 Years and Over Place of Work","Padbury","Owner manager of unincorporated enterprise without employees",178
"Persons Aged 15 Years and Over Place of Work","Padbury","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Padbury","Contributing family worker",24
"Persons Aged 15 Years and Over Place of Work","Padbury","Not stated",7
"Persons Aged 15 Years and Over Place of Work","Padbury","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Padbury","Total",1541
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Employee",915
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Owner manager of incorporated enterprise with employees",141
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Owner manager of incorporated enterprise without employees",92
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Owner manager of unincorporated enterprise with employees",53
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Owner manager of unincorporated enterprise without employees",255
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Contributing family worker",56
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Not stated",13
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Sorrento - Marmion","Total",1523
"Persons Aged 15 Years and Over Place of Work","Woodvale","Employee",1204
"Persons Aged 15 Years and Over Place of Work","Woodvale","Owner manager of incorporated enterprise with employees",73
"Persons Aged 15 Years and Over Place of Work","Woodvale","Owner manager of incorporated enterprise without employees",68
"Persons Aged 15 Years and Over Place of Work","Woodvale","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Woodvale","Owner manager of unincorporated enterprise with employees",47
"Persons Aged 15 Years and Over Place of Work","Woodvale","Owner manager of unincorporated enterprise without employees",179
"Persons Aged 15 Years and Over Place of Work","Woodvale","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Woodvale","Contributing family worker",28
"Persons Aged 15 Years and Over Place of Work","Woodvale","Not stated",28
"Persons Aged 15 Years and Over Place of Work","Woodvale","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Woodvale","Total",1625
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Employee",9856
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Owner manager of incorporated enterprise with employees",642
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Owner manager of incorporated enterprise without employees",203
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Owner manager of incorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Owner manager of unincorporated enterprise with employees",187
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Owner manager of unincorporated enterprise without employees",388
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Owner manager of unincorporated enterprise - employees not stated",13
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Contributing family worker",96
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Not stated",94
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Balcatta - Hamersley","Total",11482
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Employee",1454
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Owner manager of incorporated enterprise with employees",35
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Owner manager of incorporated enterprise without employees",54
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Owner manager of unincorporated enterprise with employees",31
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Owner manager of unincorporated enterprise without employees",242
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Contributing family worker",27
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Not stated",39
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Balga - Mirrabooka","Total",1886
"Persons Aged 15 Years and Over Place of Work","Dianella","Employee",4368
"Persons Aged 15 Years and Over Place of Work","Dianella","Owner manager of incorporated enterprise with employees",172
"Persons Aged 15 Years and Over Place of Work","Dianella","Owner manager of incorporated enterprise without employees",187
"Persons Aged 15 Years and Over Place of Work","Dianella","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Dianella","Owner manager of unincorporated enterprise with employees",122
"Persons Aged 15 Years and Over Place of Work","Dianella","Owner manager of unincorporated enterprise without employees",448
"Persons Aged 15 Years and Over Place of Work","Dianella","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Dianella","Contributing family worker",103
"Persons Aged 15 Years and Over Place of Work","Dianella","Not stated",62
"Persons Aged 15 Years and Over Place of Work","Dianella","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Dianella","Total",5469
"Persons Aged 15 Years and Over Place of Work","Herdsman","Employee",14
"Persons Aged 15 Years and Over Place of Work","Herdsman","Owner manager of incorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Owner manager of incorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Owner manager of unincorporated enterprise with employees",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Owner manager of unincorporated enterprise without employees",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Contributing family worker",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Not stated",0
